,word,entropy
3706,lieto,5.762824471891258
3707,lieve,4.644421187103515
3708,lievi,4.755673648568317
3709,lifta,5.2342142258822015
3710,lifti,4.497599631773493
3711,lifto,5.120889272950231
3712,ligei,4.841840510241463
3713,ligeo,5.431910349679166
3714,ligia,5.0353322981528015
3715,ligie,4.940521914510196
3716,ligio,4.929260621547835
3717,ligre,5.419822400305888
3718,ligri,4.786627256972364
3719,lilla,4.144141873451524
3720,limai,4.871791146676318
3721,limbi,4.3550984893709135
3722,limbo,4.9780312829751585
3723,limii,3.94894628077209
3724,limio,4.971827730697168
3725,limma,4.660987098926381
3726,limmi,3.926458731776561
3727,linai,5.060422116493185
3728,lince,5.449139323656512
3729,linci,4.8182570719362605
3730,linda,5.3693546894776265
3731,linde,5.259405031796338
3732,lindi,4.624450351590091
3733,lindo,5.255327942202282
3734,linea,5.756220899520624
3735,linee,4.975353133585722
3736,linei,5.069110279564798
3737,lineo,5.65831130414614
3738,linfa,5.197270697495589
3739,linfe,5.088858843973454
3740,lingi,4.604676895619226
3741,linka,4.801022873170097
3742,linki,4.064806459815404
3743,linko,4.687111559687722
3744,lippa,4.584592634408394
3745,lippe,4.477672107312456
3746,lippi,3.8449849048237934
3747,lippo,4.471918623200464
3748,liqua,4.529267581465969
3749,liqui,3.8078543641451263
3750,liquo,4.405814392033016
3751,lisai,5.123066262354855
3752,lisca,5.620745622441658
3753,lisce,5.512832093003275
3754,lisci,4.883968654017638
3755,lissa,5.020857742957265
3756,lisse,4.914868321545383
3757,lissi,4.28302902485369
3758,lisso,4.908562390102842
3759,lista,5.693964076380462
3760,liste,5.589491787524472
3761,listi,4.958714000854676
3762,listo,5.58399487460088
3763,litai,5.061131073752858
3764,litio,5.159592948451766
3765,litra,5.747040187489349
3766,litre,5.63986568794829
3767,litri,5.009847064974453
3768,litro,5.63596282287157
3769,litta,4.951105848651053
3770,litte,4.845630977591149
3771,litui,4.659092928959364
3772,lituo,5.257122264498669
3773,liuti,4.793137490641306
3774,liuto,5.393009445005953
3775,lizza,4.187820949141734
3776,lizze,4.082218691814697
3777,lizzi,3.4461146648768697
3778,lizzo,4.0764733836631395
3779,lobby,3.059895594093679
3780,locai,5.590600129912441
3781,locca,4.760530367315139
3782,locco,3.8241528288811217
3783,lochi,4.742574197196647
3784,lodai,5.386696127557395
3785,loden,4.769194751673846
3786,lodge,4.925735189129865
3787,loffa,4.276949659817128
3788,loffe,4.190569497933208
3789,loffi,4.289328897976214
3790,loffo,3.3379489748119737
3791,lofio,4.507395186760866
3792,logga,4.5188723039444225
3793,logge,4.434547411761549
3794,loggo,3.5826652443153124
3795,loghi,4.594913034111646
3796,logia,5.546872852741824
3797,logli,4.647561464217528
3798,logra,5.459787983227818
3799,logri,5.462732892776967
3800,logro,4.52141288698491
3801,loica,5.797809760530768
3802,loici,5.182235291492539
3803,loico,4.932231388942334
3804,lolla,4.058667049756218
3805,lolle,3.9741444339121306
3806,lombi,5.027701251344177
3807,lombo,4.076505240551522
3808,lompi,5.111889172974119
3809,lompo,4.160802008243169
3810,longa,5.27019620204288
3811,longo,4.324666765590123
3812,lonza,4.95967226509256
3813,lonze,4.871549005973371
3814,loppa,4.511093638533057
3815,loppe,4.426929488763478
3816,loppi,4.522554033188921
3817,loppo,3.573609842463925
3818,lorda,5.498192012403169
3819,lorde,5.411787574662995
3820,lordi,5.500382706163081
3821,lordo,4.554449497756094
3822,lorio,5.097137801550858
3823,losca,5.550474113611083
3824,losco,4.612134215692632
3825,lotta,4.880062838751734
3826,lotte,4.797021573329364
3827,lotti,4.893898263675002
3828,lotto,3.942928115141604
3829,lucci,4.297951206808471
3830,lucco,4.1821938008603095
3831,lucea,5.184861367756008
3832,lucei,5.189268204373344
3833,luchi,4.2719088051870955
3834,lucia,5.313113129523405
3835,lucie,5.197930129846133
3836,lucra,5.153914357660094
3837,lucri,5.146164348032439
3838,lucro,5.032261758406699
3839,ludra,4.954410887740419
3840,ludre,4.831054429831167
3841,ludri,4.943572183868448
3842,ludro,4.833179243507875
3843,luena,5.321733733488502
3844,luese,4.571821332155651
3845,luesi,5.4138634968394195
3846,luffa,3.8177240858933814
3847,luffe,3.690794563759838
3848,lugli,4.179805495439591
3849,lugre,4.879022967656052
3850,lugri,4.991505974052495
3851,lugro,4.879006163645236
3852,luigi,4.517973868740642
3853,lulla,3.606525308994651
3854,lulle,3.4820652349842516
3855,lumai,5.069273074980245
3856,lumia,5.2003037264194285
3857,lumie,5.086748460087315
3858,lumpi,4.635347363385225
3859,lumpo,4.514169726482785
3860,lunda,4.837045488803639
3861,lunga,4.818921774303201
3862,lungi,4.812933450586844
3863,lungo,4.690864659078142
3864,luogo,4.218243274007666
3865,lurca,5.2303835294179
3866,lurco,5.107414776957704
3867,lusca,5.088718421761042
3868,lusco,4.96673581218209
3869,lussa,4.493042482191998
3870,lussi,4.489914710025399
3871,lusso,4.368018109074005
3872,lutai,5.256901788199882
3873,lutea,5.25236570243747
3874,lutee,4.414746151603175
3875,lutei,5.261215560650878
3876,luteo,5.145095766152728
3877,lutta,4.41486621453395
3878,lutti,4.416977176046606
3879,lutto,4.2944363571514765
3880,luvia,4.965445366043775
3881,luvie,4.851769725978676
3882,luvii,4.276378335799464
3883,luvio,4.842132687410088
3884,lycra,4.390622754672357
3885,macao,4.867465606331419
3886,macca,3.99525435731188
3887,macco,4.570890591356444
3888,machi,4.7084727411105405
3889,macho,4.530605171209226
3890,macia,4.993862056046976
3891,macie,5.57082005767385
3892,macro,5.469043788371723
3893,madia,4.786852086512899
3894,madie,5.363500056784461
3895,madre,5.284848862541375
3896,madri,5.431021017252196
3897,mafia,4.663952818759623
3898,mafie,5.240848119749363
3899,mafio,5.212289447207078
3900,magai,4.8297871319016155
3901,maggi,4.496133371397688
3902,maghe,4.410438363751576
3903,maghi,4.566617224698377
3904,magia,4.842713861756409
3905,magie,5.419131412341733
3906,magio,5.387986731005002
3907,magli,5.332844634384853
3908,magma,3.76876307955517
3909,magmi,4.513403097292465
3910,magna,4.53970748368974
3911,magne,5.132990138713239
3912,magni,5.288109499499423
3913,magno,5.11403714910954
3914,magra,4.74229456618412
3915,magre,5.33071321044353
3916,magri,5.476714308490914
3917,magro,5.315048936474972
3918,maide,5.47036293251987
3919,maidi,4.957060697133
3920,maina,5.1461958825612415
3921,maini,5.204774451840443
3922,maino,5.691471569909313
3923,malga,4.573777189353396
3924,malgo,5.149838113563743
3925,malia,5.120876360102016
3926,malie,5.699903005665949
3927,malli,4.8831825157315984
3928,mallo,4.704326100451792
3929,malta,4.843364537770274
3930,malte,5.436135409727182
3931,malti,5.593313765483246
3932,malto,5.419724705235675
3933,malva,4.431960183640174
3934,malve,5.024684426088284
3935,mamba,3.6594033778926933
3936,mambi,4.408431890951647
3937,mambo,4.2349726487577755
3938,mamma,3.1400270139945348
3939,mamme,3.7331164632735696
3940,mammi,3.8909811061231583
3941,mammo,3.71476800989439
3942,manaa,4.003766280001499
3943,manae,4.978861845088652
3944,manai,5.078249445819513
3945,manao,4.959255109986822
3946,manca,4.728408611653815
3947,mance,5.324710303432747
3948,manco,5.305027041145191
3949,manda,4.544571200527098
3950,mande,5.140112395294313
3951,mandi,5.292510293394273
3952,mando,5.122861004912385
3953,manga,4.528160967098016
3954,mangi,5.275401934472837
3955,mango,5.104380881177015
3956,mania,5.080559449296877
3957,manie,5.664622541540566
3958,manna,4.061658442856123
3959,manne,4.657808377921927
3960,mansa,4.851948363227614
3961,manse,5.447487829171694
3962,mansi,5.599259608947011
3963,manso,5.4276525248775425
3964,manta,4.808053879491591
3965,mante,5.404901954329269
3966,manti,5.561730367338493
3967,manto,5.387593923234445
3968,manza,4.2166797216709435
3969,manze,4.81178046696441
3970,manzi,4.9690651525173095
3971,manzo,4.792808214708754
3972,maona,5.051616290399313
3973,maone,5.598797806150302
3974,maori,5.932936208611774
3975,mappa,3.737713626497725
3976,mappe,4.331049835813994
3977,mappi,4.485102932846407
3978,mappo,4.313350204203038
3979,marca,4.947220549304757
3980,marce,5.5421598534928025
3981,marci,5.692030492165124
3982,marco,5.528168708827249
3983,marea,5.178855731179645
3984,maree,5.0446357098008034
3985,margi,5.492274153420102
3986,margo,5.332295268908803
3987,marma,4.219888397327911
3988,marmi,4.963965148430324
3989,marmo,4.798874865679996
3990,marna,4.9890280445913
3991,marne,5.585117624577736
3992,marni,5.736780780628308
3993,marno,5.5672856519625356
3994,marra,4.330501143137628
3995,marre,4.925046724739017
3996,marsa,5.072161104862138
3997,marse,5.666585540774531
3998,marsi,5.808374268388662
3999,marso,5.65168951793308
4000,marza,4.433115624890707
4001,marze,5.0264800163793595
4002,marzi,5.1771648979815525
4003,marzo,5.013419422259633
4004,masai,5.130572938964321
4005,massa,4.190655381910566
4006,masse,4.782638551759203
4007,massi,4.935550585998879
4008,masso,4.767189175019901
4009,masti,5.611134365018968
4010,matta,4.112679993460729
4011,matte,4.707830283752417
4012,matti,4.864072381569651
4013,matto,4.6915585513016325
4014,maura,4.85018051100805
4015,maure,5.416525382894462
4016,mauri,5.5826498150857695
4017,mauro,5.397487515585888
4018,mauve,4.827740690622808
4019,mauvi,5.001729752926972
4020,mazza,3.35343597863669
4021,mazze,3.9452482224310534
4022,mazzi,4.099705016454637
4023,mazzo,3.92863859425542
4024,mbaka,3.5830817428187167
4025,mbaya,3.5225066280914468
4026,meaci,5.674474585597764
4027,meala,5.114992316621039
4028,meale,4.9006710929197626
4029,meali,5.777227322885308
4030,mealo,5.621533145744371
4031,meami,4.958220557903706
4032,meane,4.858754083097107
4033,meano,5.57909713960622
4034,meare,5.053210829681017
4035,meata,5.097587583690781
4036,meate,4.879297145852097
4037,meati,5.76063407306498
4038,meato,5.606544937645436
4039,meava,4.672533608841577
4040,meavi,5.331844461007252
4041,meavo,5.178528959399442
4042,mecca,4.589758166645613
4043,media,5.333663445469442
4044,medie,4.500669972413079
4045,medio,5.241738099869612
4046,meino,5.592506822812264
4047,mekea,4.054193432109761
4048,mekee,2.875009119662112
4049,mekei,4.057447069628376
4050,mekeo,3.9545113562447214
4051,melai,5.555987059578138
4052,melba,5.111842351898565
4053,melda,5.190737875377056
4054,melde,4.287469782384251
4055,meldi,5.18265787019992
4056,meldo,5.082003030146183
4057,melia,5.679820970133776
4058,melie,4.843916513896274
4059,melii,5.030992096964079
4060,melio,5.581691035318553
4061,melma,4.649393984306855
4062,melme,3.746937402101808
4063,meloe,4.584100395180414
4064,meloi,5.428386806809655
4065,menai,5.521974892603405
4066,mence,4.429222044587112
4067,menci,5.3299804447014925
4068,menda,5.144323873832624
4069,mende,4.241946771712223
4070,mendi,5.1389455165260935
4071,mendo,5.037988129741186
4072,menga,5.127254933286093
4073,menri,5.551411936991771
4074,mensa,5.452526469183964
4075,mense,4.549992276321181
4076,menta,5.409657589933938
4077,mente,4.503856143282365
4078,menti,5.412656403698593
4079,mento,5.306787969430835
4080,meoni,5.628980634659676
4081,meoti,5.650844096492017
4082,merca,5.543297210113208
4083,merce,4.641717465187678
4084,merci,5.536491727996084
4085,merco,5.437760289404068
4086,merda,5.360486241219619
4087,merde,4.459389581273238
4088,merga,5.345854961278062
4089,merge,4.446312800622056
4090,mergi,5.339545741524015
4091,mergo,5.241037319626842
4092,meria,5.846431641257099
4093,merie,5.014005807184338
4094,merio,5.7531475651520205
4095,merla,5.604311125162927
4096,merle,4.702090280406121
4097,merli,5.597496833886698
4098,merlo,5.499125039884531
4099,mersa,5.665653839919263
4100,merse,4.7643142762115405
4101,mersi,5.656219929033167
4102,merso,5.563894112853341
4103,mesca,5.384551514178231
4104,mesce,4.481599770926271
4105,mesci,5.382594841753162
4106,mesco,5.280862686366437
4107,messa,4.782320632801427
4108,messe,3.879056488379814
4109,messi,4.781324874970606
4110,messo,4.680136796482204
4111,mesta,5.461399056287494
4112,meste,4.558425775382312
4113,mesti,5.4628292424722025
4114,mesto,5.3625678484032395
4115,meteo,4.756083465120993
4116,metri,5.554266843957372
4117,metro,5.455896068691883
4118,metta,4.707365818296199
4119,mette,3.803649921502422
4120,metti,4.713560424541121
4121,metto,4.605760871251657
4122,mezza,3.9456927663327326
4123,mezze,3.0439534732827815
4124,mezzi,3.9464363557841913
4125,mezzo,3.841314753599704
4126,miasi,5.188613996741176
4127,micca,4.660890438561014
4128,micce,4.552309827760102
4129,micci,3.922196577482619
4130,micco,4.550812210565815
4131,miche,4.51992601843596
4132,micia,5.017005783821544
4133,micie,4.9234447700660375
4134,micio,4.914907163110946
4135,micro,5.444375288969452
4136,miele,4.910693357097651
4137,mieli,5.013671450038414
4138,mieta,5.6825151779044445
4139,miete,4.891190581592095
4140,mieti,4.995214277934133
4141,mieto,5.59105728916451
4142,migma,4.435833087461478
4143,migmi,3.697294947387307
4144,migra,5.399541199754268
4145,migri,4.655734664190342
4146,migro,5.289030811003639
4147,milia,5.154802057073639
4148,milio,5.050080329130845
4149,mille,4.700464656992395
4150,milza,4.931962789273562
4151,milze,4.821894235268835
4152,mimai,4.118926660708854
4153,mimma,3.818833166625627
4154,mimme,3.715597561958614
4155,mimmi,3.0822664546345226
4156,mimmo,3.7109672368878854
4157,minai,4.912140807539845
4158,minea,5.608303005968216
4159,minee,4.826066449665138
4160,minei,4.920710110408557
4161,mineo,5.51196035237713
4162,minga,5.195222895230792
4163,minge,5.088104122226467
4164,mingi,4.454643722452504
4165,mingo,5.084072687524859
4166,minia,5.106194004683808
4167,minio,5.00133865773225
4168,minna,4.737005203460969
4169,minne,4.632522445041321
4170,minse,5.416689078413967
4171,minsi,4.779789110088836
4172,mioma,4.900333331281013
4173,miomi,4.229498837929775
4174,miope,5.3614830864605185
4175,miopi,4.767780538259069
4176,miosi,5.075150402769272
4177,mirai,5.126838330015194
4178,mirra,5.004816270973868
4179,mirre,4.900384955899495
4180,mirri,4.263394740364214
4181,mirro,4.896111431099167
4182,mirti,4.952451805643349
4183,mirto,5.5875290756959926
4184,misia,5.172832826120054
4185,misie,5.082933768544996
4186,misii,4.0461476780878485
4187,misio,5.073274063605893
4188,missa,4.856868530476184
4189,missi,4.118168036858512
4190,misso,4.746806457254743
4191,mista,5.5341622922267915
4192,miste,5.431650790310747
4193,misti,4.7971220384582685
4194,misto,5.428561291223136
4195,mitra,5.627193923948166
4196,mitre,5.520502143636918
4197,mitri,4.8864029490304945
4198,mitro,5.518442006443066
4199,mitti,4.045894593457535
4200,mitto,4.677151803663782
4201,mixai,4.029383283820234
4202,mixer,4.234851612337019
4203,mocci,4.597985646367739
4204,mochi,4.5670536464225515
4205,mocoa,4.637199856037376
4206,modem,3.9436985034152614
4207,modio,4.461629729584251
4208,moggi,4.355258149054536
4209,mogia,5.374765514816253
4210,mogie,5.319884475043929
4211,mogio,4.512458210042959
4212,mogli,5.189308177234831
4213,moina,5.679744540162595
4214,moine,5.607616463112709
4215,moira,5.870989492358707
4216,moire,5.801458654199727
4217,molai,5.54151873332933
4218,molca,5.357264592297059
4219,molce,5.2710806513807755
4220,molla,4.721007496365082
4221,molle,4.635329160692991
4222,molli,4.734178050479867
4223,mollo,3.7797984741947235
4224,molta,5.434850806065702
4225,molte,5.349236169912104
4226,molti,5.4458616470205765
4227,molto,4.496114606766498
4228,molva,5.024336562115872
4229,molve,4.937151321314492
4230,monca,5.32427559030422
4231,monco,4.382289943626496
4232,monda,5.140656685782812
4233,monde,5.050262597102347
4234,mondi,5.146013691399792
4235,mondo,4.1995720256563125
4236,monna,4.656573428066715
4237,monne,4.569610161614571
4238,monta,5.405556930530014
4239,monte,5.319411551426673
4240,monti,5.41803735705754
4241,monto,4.46499189472805
4242,moqui,4.285678892239297
4243,morai,5.716917600089457
4244,morbi,5.280748752216469
4245,morbo,4.332688899003443
4246,morda,5.361236244878581
4247,morde,5.273489772028816
4248,mordi,5.360455180515751
4249,mordo,4.419948771547784
4250,morfi,5.183557699660873
4251,morfo,4.2362845826935835
4252,moria,5.830791157109846
4253,morie,5.776304692224364
4254,morii,5.2081347718975275
4255,morra,4.924220520974963
4256,morre,4.837404941368401
4257,morsa,5.667877142687381
4258,morse,5.582899629147986
4259,morsi,5.665673583088144
4260,morso,4.727499105445017
4261,morta,5.616044459269425
4262,morte,5.530339892149516
4263,morti,5.619522160091189
4264,morto,4.673174484785998
4265,morva,5.201825299174151
4266,morve,5.114200207136883
4267,mosca,5.392845228530221
4268,mosce,5.306043243159561
4269,mosci,5.4011948777885594
4270,mosco,4.454307999736472
4271,mossa,4.792039597000539
4272,mosse,4.707215303593997
4273,mossi,4.801819162654196
4274,mosso,3.8536196887077723
4275,mosti,5.480209764861385
4276,mosto,4.5350753880581856
4277,motta,4.711274598535237
4278,motte,4.626941724634371
4279,motti,4.725485946461178
4280,motto,3.776403132887143
4281,mouse,5.212406036637801
4282,movie,5.125839448409226
4283,mozza,3.9450981903170783
4284,mozze,3.861018293092347
4285,mozzi,3.956577912170594
4286,mozzo,3.0085205970857545
4287,mucca,4.126457477341768
4288,mucci,4.121159754159352
4289,mucco,4.005626250270615
4290,muchi,4.093706498700898
4291,mudai,4.806283908136397
4292,muffa,3.63946327937288
4293,muffe,3.514533844681835
4294,muffi,3.640026581829264
4295,muffo,3.520124913778568
4296,mufti,4.519313604491461
4297,mughi,3.9511766735134395
4298,mugli,4.714861470256436
4299,mulsi,5.024209791264893
4300,mulso,4.911047338759626
4301,multa,4.975770249002343
4302,multe,4.852249630251898
4303,multi,4.972453017495716
4304,multo,4.854277103682578
4305,mundi,4.6718118397512525
4306,munga,4.661066654509508
4307,munge,4.542726721184946
4308,mungi,4.6589367211456265
4309,mungo,4.539562985998334
4310,munii,4.539023327523845
4311,munse,4.867412871446598
4312,munsi,4.983914280175237
4313,munta,4.941383722032036
4314,munte,4.82275818209347
4315,munti,4.944169607964971
4316,munto,4.821513116313817
4317,muoia,5.410508020178266
4318,muoio,4.599336281304923
4319,muone,5.092192902305902
4320,muoni,5.2011800560362325
4321,muore,5.277013841061595
4322,muori,5.378906869222789
4323,muova,4.781809442811841
4324,muove,4.684490661992397
4325,muovi,4.792510658497309
4326,muovo,3.8940549668822175
4327,murai,5.310685740564917
4328,murge,4.763976375803717
4329,muria,5.4405301175850544
4330,murie,5.334446526495517
4331,murmi,4.343494225477962
4332,murra,4.463550464049774
4333,murre,4.342981433507737
4334,musai,5.160690434484331
4335,musco,4.804550775726909
4336,musei,5.165543081890376
4337,museo,5.05399666483803
4338,mussa,4.323752235400398
4339,musse,4.199920922352215
4340,mussi,4.320589040926897
4341,musso,4.202957817197678
4342,mutai,5.0882254150550414
4343,mutua,4.045788289133172
4344,mutue,3.926464436510998
4345,mutui,4.049116199241421
4346,mutuo,3.926933699774052
4347,nabla,4.576881062618242
4348,nabli,5.322052965741867
4349,nadir,5.0648263293388
4350,nafta,4.49657581049435
4351,nafte,5.087347963679641
4352,nahua,3.9425773287224226
4353,naibi,4.97990488849131
4354,naide,5.557474280060516
4355,naidi,5.045268962571764
4356,naira,5.418630172634796
4357,nakfa,3.6606198606056397
4358,nanfa,3.796279740964203
4359,nanfe,4.388965805199822
4360,nanna,3.3724712722658774
4361,nanne,3.9680500503008003
4362,nante,4.8348287362541305
4363,nanzi,4.389138888536645
4364,napea,4.808179017196173
4365,napee,4.669713784715758
4366,nappa,3.833823459229445
4367,nappe,4.4257252222422565
4368,nappi,4.578819289131705
4369,nappo,4.405927515396543
4370,narco,5.6021231458984655
4371,nardi,5.5777830485836795
4372,nardo,5.418762424285067
4373,narra,4.405454375496123
4374,narri,5.149482930273378
4375,narro,4.981727171880907
4376,nasai,5.2072238298586795
4377,nasca,4.873005509628296
4378,nasce,5.468143908943542
4379,nasci,5.619944085798537
4380,nasco,5.4470483684214495
4381,nashi,4.96291939115035
4382,naspi,5.441377036143579
4383,naspo,5.271812000775946
4384,nassa,4.276743739682846
4385,nasse,4.868991586393354
4386,nassi,5.021267024902873
4387,nasso,4.850237857835769
4388,nasua,4.712920351099698
4389,nasue,5.284151159392452
4390,natai,5.150561983080775
4391,natia,5.16187310016928
4392,natie,5.739317903751651
4393,natii,5.213612637076822
4394,natio,5.707236171481577
4395,natta,4.205850274491511
4396,natte,4.80225115059389
4397,nause,5.383789269998035
4398,nauta,4.785816976138077
4399,nauti,5.523449451152428
4400,ndoga,4.845016973380712
4401,ndoge,4.753726702122843
4402,ndogi,4.8451427352847345
4403,ndogo,3.9640781150082915
4404,nebbi,4.346210091857361
4405,necai,5.513145885067805
4406,necce,3.785009718228104
4407,necci,4.680709162365356
4408,nechi,4.641994699436542
4409,negai,5.355957856941124
4410,neghi,4.495424234993857
4411,negli,5.250437953145821
4412,nella,4.799655412253918
4413,nelle,3.8981923040721065
4414,nello,4.691276580533468
4415,nembi,4.941016008217823
4416,nembo,4.830972304103966
4417,nemea,4.753982277716788
4418,nemee,3.5782372265548856
4419,nemei,4.75883813355407
4420,nemeo,4.655048939555263
4421,nence,3.8588322081696975
4422,nenci,4.757234745789579
4423,nenia,5.060819775662847
4424,nenie,4.228980890795196
4425,nerba,5.3592427313840005
4426,nerbi,5.35491749692106
4427,nerbo,5.252232903306657
4428,nervi,5.271689686582757
4429,nervo,5.168749546227568
4430,nesce,4.566189853348249
4431,nesci,5.467525118371003
4432,nessi,4.867654917112673
4433,nesso,4.763043905921299
4434,nesta,5.547002292758514
4435,nesti,5.549279671462095
4436,nesto,5.446849302858344
4437,netta,4.800817971361368
4438,nette,3.8970444731099367
4439,netti,4.8047972957412295
4440,netto,4.696634583640333
4441,neuma,5.148299009987327
4442,neumi,5.15554713801373
4443,neura,5.497335232735777
4444,neure,4.61529404607591
4445,neuri,5.498497257647278
4446,neuro,5.377823818260511
4447,nevai,5.166596886658212
4448,ngala,4.527388503708458
4449,nguni,4.011606629457527
4450,nibbi,3.681332098700235
4451,nicce,4.645448050361868
4452,nicci,4.014616782695049
4453,niego,5.3963768311582445
4454,nievi,4.668204854778997
4455,nievo,5.258669990604159
4456,nimbi,4.274912474819662
4457,nimbo,4.9022558228106625
4458,ninfa,4.467318243375124
4459,ninfe,4.361106469292258
4460,ninja,3.990928119646294
4461,ninna,4.044373462837609
4462,ninne,3.9406624680284783
4463,ninni,3.3034156329785405
4464,ninno,3.9330784070025904
4465,niobi,4.779435403134605
4466,nisba,5.27207339243164
4467,nitra,5.689717163096308
4468,nitri,4.951175454410339
4469,nitro,5.582578274562363
4470,niuna,4.745022938734551
4471,niune,4.6311081600201724
4472,niuni,4.018424918916657
4473,niuno,4.621662619475332
4474,nivea,5.25049696642951
4475,nivee,4.469576632148471
4476,nivei,4.565108245445983
4477,niveo,5.155622612810889
4478,nobel,4.677591637947797
4479,nocca,4.676573364943263
4480,noema,5.482323279224107
4481,noemi,5.516972998320044
4482,noesi,5.7595916432491725
4483,nogai,5.3479952666536175
4484,noghi,4.507251215829654
4485,nomai,5.395583948443756
4486,nomea,5.394944324139677
4487,nomee,4.638576168356328
4488,nonio,4.168872301396659
4489,nonna,3.9663381911150584
4490,nonne,3.878292769392844
4491,nonni,3.976947528866512
4492,nonno,3.0234900945033782
4493,noria,5.897140992891642
4494,norie,5.842554142621612
4495,norma,5.490349426307497
4496,norme,5.403454564267662
4497,normi,5.49785684070595
4498,normo,4.549824259103724
4499,norna,4.996407229089327
4500,norne,4.909237184268789
4501,notai,5.582072483223639
4502,notta,4.800252892535775
4503,notte,4.715182971369875
4504,notti,4.814988510862988
4505,notto,3.866251938506333
4506,novai,5.159171060628418
4507,novio,4.403132539927831
4508,nozze,3.942182248108984
4509,nuche,4.056978752630494
4510,nudai,4.89543741059234
4511,nugae,4.846285421945921
4512,nulla,4.330308592737971
4513,nulle,4.204117242903948
4514,nulli,4.326343575269167
4515,nullo,4.204246329018522
4516,nummi,4.040640281482966
4517,nummo,3.917353429246269
4518,nunci,4.2906570822866055
4519,nunzi,3.768120087915633
4520,nuoce,5.115935455572604
4521,nuoci,5.233640028350284
4522,nuora,5.437740081950759
4523,nuore,5.340890693358398
4524,nuota,5.3026319558075485
4525,nuoti,5.31996515302613
4526,nuoto,4.4188423096971
4527,nuova,4.870768747546863
4528,nuove,4.7727088645724605
4529,nuovi,4.8837029512354775
4530,nuovo,3.985075304620495
4531,nurse,5.148992671518855
4532,nutka,4.185215772771192
4533,nutra,5.155229999373532
4534,nutre,5.03217091693064
4535,nutri,5.149158866711482
4536,nutro,5.032767076624026
4537,nyala,3.9786600240003107
4538,nylon,2.9398592705542073
4539,obbli,4.268834491482382
4540,obeli,5.273079836198
4541,obelo,4.466402273275415
4542,obera,5.398623465578007
4543,oberi,5.406276718770314
4544,obero,4.6029459975847535
4545,obesa,5.280435091354794
4546,obese,4.509745429731656
4547,obesi,5.294290301578832
4548,obeso,4.4886151918463995
4549,obice,5.174006186443951
4550,obici,4.629687251659929
4551,obiti,4.719321593518332
4552,obito,4.550460147891565
4553,oblai,5.183474190869648
4554,oblia,5.314010725708682
4555,oblii,4.683330999168582
4556,oblio,4.5182862796590335
4557,oboli,4.6343549240162565
4558,obolo,3.4984995545143853
4559,ocche,3.690150794857907
4560,occhi,3.7841891757244026
4561,ocimi,4.723935677133318
4562,ocimo,4.555047307487389
4563,ocrea,5.592351439271493
4564,ocree,4.828793179055283
4565,oculi,5.139928178057449
4566,oculo,4.281235303395144
4567,odano,4.5715222335789205
4568,oddio,3.698102140532833
4569,odiai,4.8327535622017805
4570,odici,4.671000908188147
4571,odila,5.419020660709906
4572,odile,5.32938325228061
4573,odili,4.7769881321329635
4574,odilo,4.613087658394862
4575,odimi,4.558158053009732
4576,odine,5.281434895698246
4577,odino,4.562829037638237
4578,odire,5.465072596929206
4579,odita,5.3955281166531135
4580,odite,5.310596943666915
4581,oditi,4.757701943566546
4582,odito,4.592685914321064
4583,odiva,4.98057462712602
4584,odivi,4.338281048722635
4585,odivo,4.175379191952863
4586,odono,3.513067056566804
4587,odora,4.825311705949412
4588,odore,4.738939011149297
4589,odori,4.818969175965303
4590,odoro,3.6918651591443
4591,odrai,5.413826601349663
4592,oecio,5.0281597466808
4593,offra,4.279778691831084
4594,offre,4.182058375242103
4595,offri,4.269822110518003
4596,offro,3.4204473684928813
4597,ofide,4.8939978853219
4598,ofidi,4.343492797059713
4599,ofite,5.180593239806461
4600,ofiti,4.633835870859479
4601,ogiva,4.960472767670868
4602,ogive,4.871590298555941
4603,oiana,5.391312027304397
4604,oidio,4.295683917075755
4605,okapi,4.660397921847834
4606,oleai,5.520728480088324
4607,olfai,5.048559662488087
4608,oliai,5.1047044292141495
4609,olino,4.808966907312427
4610,olire,5.6971834990822785
4611,olita,5.665835829726546
4612,olite,5.58171508256285
4613,oliti,5.030967064506209
4614,olito,4.8631288380005335
4615,oliva,5.2492815746615396
4616,olive,5.1568589467642
4617,olivi,4.609893867463777
4618,olivo,4.44221720032802
4619,olmio,4.603219914782877
4620,olona,4.888701092085951
4621,olone,4.801593663731474
4622,olora,5.058715029713818
4623,olore,4.972744199025585
4624,olori,5.055131819191531
4625,oloro,3.924237631856046
4626,oltra,5.475212652944618
4627,oltre,5.380095173304663
4628,omaha,4.12153750772802
4629,omani,5.483772532951827
4630,omano,4.641224910286834
4631,omari,5.659855429417982
4632,omaro,4.827709668457596
4633,omasi,5.550963212726788
4634,omaso,4.717523381523324
4635,ombra,5.008085936566295
4636,ombre,4.909889964910236
4637,ombri,4.998549269331843
4638,ombro,4.145319174026789
4639,omega,5.087943149646492
4640,omeri,5.53496088787925
4641,omero,4.732546786400224
4642,omese,4.64707376756183
4643,omesi,5.429107400921265
4644,omini,4.811030262783649
4645,omino,4.640276894929928
4646,omise,5.4334708127867
4647,omisi,4.8834789861001
4648,omnia,5.409785065937765
4649,omone,4.633677576121427
4650,omoni,4.721518118005733
4651,oncia,5.426091751214175
4652,ondai,5.100587957670446
4653,onera,5.637616073983976
4654,onere,4.866283284882389
